lineage,time_bin,pi,n_samples
AY.122,2021-11-29/2021-12-05,0.0007843737486248,40
AY.122,2021-12-06/2021-12-12,0.000770932189806,59
AY.122,2021-12-13/2021-12-19,0.0008093262231642,40
AY.122,2021-12-20/2021-12-26,0.0008830750562349,14
AY.122,2021-12-27/2022-01-02,0.0008198670205826,14
AY.125,2021-07-12/2021-07-18,5.704719770394865e-05,17
AY.125,2021-07-19/2021-07-25,0.0001072767880568,42
AY.125,2021-07-26/2021-08-01,0.0001236416045868,51
AY.125,2021-08-02/2021-08-08,0.0001319298411268,51
AY.125,2021-08-09/2021-08-15,0.000412081188112,24
AY.125,2021-08-16/2021-08-22,0.0002007106356807,47
AY.125,2021-08-23/2021-08-29,0.0001791668003648,39
AY.125,2021-08-30/2021-09-05,0.0002728333807767,41
AY.125,2021-09-06/2021-09-12,0.0002808598041881,24
AY.125,2021-09-13/2021-09-19,0.0003052293324172,11
AY.125,2021-09-20/2021-09-26,0.0002444013421172,16
AY.125,2021-09-27/2021-10-03,0.0002943836961182,29
AY.125,2021-10-04/2021-10-10,0.0004134139999525,24
AY.125,2021-10-11/2021-10-17,0.0003930595103028,41
AY.125,2021-10-18/2021-10-24,0.0004232214984966,43
AY.125,2021-10-25/2021-10-31,0.0004739462192122,30
AY.125,2021-11-01/2021-11-07,0.0004809419377764,44
AY.125,2021-11-08/2021-11-14,0.0005176356335802,44
AY.125,2021-11-15/2021-11-21,0.0004782466675922,45
AY.125,2021-11-22/2021-11-28,0.0005124846982567,49
AY.125,2021-11-29/2021-12-05,0.000541923158383,39
AY.125,2021-12-06/2021-12-12,0.0005599280811879,51
AY.125,2021-12-13/2021-12-19,0.0005582963863861,20
AY.125,2021-12-20/2021-12-26,0.0005821019097279,14
AY.126,2021-07-26/2021-08-01,0.0002779356957867,10
AY.126,2021-08-09/2021-08-15,0.0002223060912824,15
AY.126,2021-08-16/2021-08-22,0.0003426663962396,22
AY.126,2021-08-23/2021-08-29,0.0003649578080237,25
AY.126,2021-08-30/2021-09-05,0.0004248657962332,15
AY.126,2021-09-27/2021-10-03,0.000432525951557,17
AY.126,2021-10-04/2021-10-10,0.0005202812766108,24
AY.126,2021-10-11/2021-10-17,0.0004883658363242,37
AY.126,2021-10-18/2021-10-24,0.0005132724842582,31
AY.126,2021-10-25/2021-10-31,0.0005088347749225,52
AY.126,2021-11-01/2021-11-07,0.0005190190045954,63
AY.126,2021-11-08/2021-11-14,0.0005772572009542,69
AY.126,2021-11-15/2021-11-21,0.0005856860302701,84
AY.126,2021-11-22/2021-11-28,0.0006045933051872,88
AY.126,2021-11-29/2021-12-05,0.0006172828163932,105
AY.126,2021-12-06/2021-12-12,0.0006110838189017,71
AY.126,2021-12-13/2021-12-19,0.0007513181509101,46
AY.126,2021-12-20/2021-12-26,0.0006898934908695,30
AY.126,2021-12-27/2022-01-02,0.000678173152015,17
AY.126,2022-01-03/2022-01-09,0.0007272598985805,14
AY.127,2021-08-23/2021-08-29,0.0004244025379028,11
AY.127,2021-09-06/2021-09-12,0.0004389951753092,11
AY.127,2021-09-20/2021-09-26,0.0005089104343359,13
AY.127,2021-09-27/2021-10-03,0.0003712859613605,13
AY.127,2021-10-04/2021-10-10,0.0004630527594778,25
AY.127,2021-10-11/2021-10-17,0.0005459209886859,22
AY.127,2021-10-18/2021-10-24,0.0004650486307845,36
AY.127,2021-10-25/2021-10-31,0.0005354439287313,38
AY.127,2021-11-01/2021-11-07,0.000510739827483,50
AY.127,2021-11-08/2021-11-14,0.0005027955774954,65
AY.127,2021-11-15/2021-11-21,0.0005406235395899,87
AY.127,2021-11-22/2021-11-28,0.0005782109443274,110
AY.127,2021-11-29/2021-12-05,0.0005781884622059,143
AY.127,2021-12-06/2021-12-12,0.0005866414218147,122
AY.127,2021-12-13/2021-12-19,0.0006049571321457,82
AY.127,2021-12-20/2021-12-26,0.00060275937951,51
AY.127,2021-12-27/2022-01-02,0.0007211848776995,31
AY.127,2022-01-03/2022-01-09,0.0007318902546806,15
AY.127,2022-01-10/2022-01-16,0.0007132151532378,11
AY.129,2021-08-02/2021-08-08,0.0001937754206321,23
AY.129,2021-08-09/2021-08-15,0.000184372734252,48
AY.129,2021-08-16/2021-08-22,0.000193818494678,84
AY.129,2021-08-23/2021-08-29,0.0001918888414747,58
AY.129,2021-08-30/2021-09-05,0.0001832752727311,37
AY.129,2021-09-06/2021-09-12,0.0002800477880429,19
AY.129,2021-09-13/2021-09-19,0.0002735339992471,13
AY.129,2021-09-20/2021-09-26,0.0002400383109603,23
AY.129,2021-09-27/2021-10-03,0.0003304609369967,29
AY.129,2021-10-04/2021-10-10,0.0003036387701878,24
AY.129,2021-10-11/2021-10-17,0.0003700072730287,19
AY.129,2021-10-18/2021-10-24,0.0004028482415724,32
AY.129,2021-10-25/2021-10-31,0.0002835989623153,30
AY.129,2021-11-01/2021-11-07,0.0003700616544891,34
AY.129,2021-11-08/2021-11-14,0.0003881825372085,44
AY.129,2021-11-15/2021-11-21,0.0003619985227181,78
AY.129,2021-11-22/2021-11-28,0.0004077240847199,54
AY.129,2021-11-29/2021-12-05,0.0003966585903141,68
AY.129,2021-12-06/2021-12-12,0.0003970490672411,58
AY.129,2021-12-13/2021-12-19,0.0003479319197039,43
AY.129,2021-12-20/2021-12-26,0.0004149870155217,19
AY.129,2021-12-27/2022-01-02,0.0003713594590764,15
AY.13,2021-06-07/2021-06-13,0.0001038277732923,15
AY.13,2021-06-14/2021-06-20,0.0001421262080727,17
AY.13,2021-06-21/2021-06-27,0.0001634001219327,26
AY.13,2021-06-28/2021-07-04,0.0002090660027512,49
AY.13,2021-07-05/2021-07-11,0.0002496236398789,67
AY.13,2021-07-12/2021-07-18,0.0002418463957833,85
AY.13,2021-07-19/2021-07-25,0.0002859464901426,96
AY.13,2021-07-26/2021-08-01,0.0002964221598411,121
AY.13,2021-08-02/2021-08-08,0.0003474571996864,113
AY.13,2021-08-09/2021-08-15,0.0003392529462282,95
AY.13,2021-08-16/2021-08-22,0.0003894973095387,55
AY.13,2021-08-23/2021-08-29,0.000368056917567,37
AY.13,2021-08-30/2021-09-05,0.0004198761179666,36
AY.13,2021-09-06/2021-09-12,0.0004463320291163,25
AY.13,2021-09-13/2021-09-19,0.0004094045494573,22
AY.13,2021-09-20/2021-09-26,0.0004611736678753,21
AY.13,2021-09-27/2021-10-03,0.0004751872323687,15
AY.13,2021-10-04/2021-10-10,0.0004770981729815,15
AY.13,2021-10-18/2021-10-24,0.000542707134019,15
AY.13,2021-12-13/2021-12-19,0.0005261456487086,10
AY.14,2021-06-14/2021-06-20,0.000216254779342,10
AY.14,2021-06-21/2021-06-27,0.0001886655742456,16
AY.14,2021-06-28/2021-07-04,0.0001881326620791,19
AY.14,2021-07-05/2021-07-11,0.0001870362294439,67
AY.14,2021-07-12/2021-07-18,0.0002236554835572,77
AY.14,2021-07-19/2021-07-25,0.0002424107859991,107
AY.14,2021-07-26/2021-08-01,0.0002701966985503,120
AY.14,2021-08-02/2021-08-08,0.0002915507956519,117
AY.14,2021-08-09/2021-08-15,0.0003428565135513,84
AY.14,2021-08-16/2021-08-22,0.0003557389672495,56
AY.14,2021-08-23/2021-08-29,0.0003917042207514,45
AY.14,2021-08-30/2021-09-05,0.0003811274709596,47
AY.14,2021-09-06/2021-09-12,0.0003667602061323,44
AY.14,2021-09-13/2021-09-19,0.0004351324183487,35
AY.14,2021-09-20/2021-09-26,0.0004175405238843,21
AY.14,2021-09-27/2021-10-03,0.0003879209443868,10
AY.14,2021-10-04/2021-10-10,0.0004071989629212,17
AY.14,2021-10-11/2021-10-17,0.0004776126569926,13
AY.14,2021-10-18/2021-10-24,0.0004688174303263,15
AY.14,2021-10-25/2021-10-31,0.0005547348190521,17
AY.14,2021-11-01/2021-11-07,0.0005051687324368,12
AY.14,2021-11-08/2021-11-14,0.0004784915671783,16
AY.14,2021-11-15/2021-11-21,0.0005484399558572,11
AY.2,2021-05-24/2021-05-30,6.762606501763108e-05,10
AY.2,2021-05-31/2021-06-06,8.022139580846065e-05,27
AY.2,2021-06-07/2021-06-13,0.0001209297266549,45
AY.2,2021-06-14/2021-06-20,0.0001238656590395,60
AY.2,2021-06-21/2021-06-27,0.0001338565931246,67
AY.2,2021-06-28/2021-07-04,0.0001588869401815,77
AY.2,2021-07-05/2021-07-11,0.000196413073705,89
AY.2,2021-07-12/2021-07-18,0.000198490968936,88
AY.2,2021-07-19/2021-07-25,0.0002420545538207,118
AY.2,2021-07-26/2021-08-01,0.0002880647199418,109
AY.2,2021-08-02/2021-08-08,0.0002974156721587,106
AY.2,2021-08-09/2021-08-15,0.0003228397669471,50
AY.2,2021-08-16/2021-08-22,0.0003359185882678,28
AY.2,2021-08-23/2021-08-29,0.0004219774204794,30
AY.2,2021-08-30/2021-09-05,0.0003897907895025,31
AY.2,2021-09-06/2021-09-12,0.0003409575017193,24
AY.20,2021-07-05/2021-07-11,0.0003250160267654,18
AY.20,2021-07-12/2021-07-18,0.0003455617608043,16
AY.20,2021-07-19/2021-07-25,0.0003433867064484,41
AY.20,2021-07-26/2021-08-01,0.0003583059584965,65
AY.20,2021-08-02/2021-08-08,0.0003947561193517,89
AY.20,2021-08-09/2021-08-15,0.0003771292073032,46
AY.20,2021-08-16/2021-08-22,0.0004577694293309,53
AY.20,2021-08-23/2021-08-29,0.0004029130581795,46
AY.20,2021-08-30/2021-09-05,0.0004677921603023,53
AY.20,2021-09-06/2021-09-12,0.0004560366098751,51
AY.20,2021-09-13/2021-09-19,0.000485705921517,34
AY.20,2021-09-20/2021-09-26,0.00051980937194,39
AY.20,2021-09-27/2021-10-03,0.0005169656398826,35
AY.20,2021-10-04/2021-10-10,0.0005483275475859,35
AY.20,2021-10-11/2021-10-17,0.0005469813389533,48
AY.20,2021-10-18/2021-10-24,0.0005697283003663,41
AY.20,2021-10-25/2021-10-31,0.000577206803791,31
AY.20,2021-11-01/2021-11-07,0.0006142483318686,37
AY.20,2021-11-08/2021-11-14,0.0006287525432761,36
AY.20,2021-11-15/2021-11-21,0.0006724654517223,34
AY.20,2021-11-22/2021-11-28,0.0007016037514649,27
AY.20,2021-11-29/2021-12-05,0.0007038082136071,30
AY.20,2021-12-06/2021-12-12,0.0006411767797109,35
AY.20,2021-12-13/2021-12-19,0.000716204617151,24
AY.20,2021-12-20/2021-12-26,0.000711090401088,14
AY.25,2021-07-12/2021-07-18,0.0002739014878265,21
AY.25,2021-07-19/2021-07-25,0.000282434945454,24
AY.25,2021-07-26/2021-08-01,0.0003041004022609,52
AY.25,2021-08-02/2021-08-08,0.0003231141876626,62
AY.25,2021-08-09/2021-08-15,0.0003543079889934,40
AY.25,2021-08-16/2021-08-22,0.0003332833950279,44
AY.25,2021-08-23/2021-08-29,0.0004185484285368,41
AY.25,2021-08-30/2021-09-05,0.000385521158501,43
AY.25,2021-09-06/2021-09-12,0.0004124076485175,43
AY.25,2021-09-13/2021-09-19,0.0004028690945898,61
AY.25,2021-09-20/2021-09-26,0.0004661413366633,41
AY.25,2021-09-27/2021-10-03,0.0004659938930747,40
AY.25,2021-10-04/2021-10-10,0.0005217950997022,39
AY.25,2021-10-11/2021-10-17,0.0004804954007375,36
AY.25,2021-10-18/2021-10-24,0.0005092734413473,42
AY.25,2021-10-25/2021-10-31,0.0005789619239774,36
AY.25,2021-11-01/2021-11-07,0.0005223094210821,37
AY.25,2021-11-08/2021-11-14,0.0005791859027891,42
AY.25,2021-11-15/2021-11-21,0.0005879466010477,58
AY.25,2021-11-22/2021-11-28,0.0006006284029363,29
AY.25,2021-11-29/2021-12-05,0.0006387813903432,44
AY.25,2021-12-06/2021-12-12,0.0006222150807937,41
AY.25,2021-12-13/2021-12-19,0.0006378572769904,26
AY.25,2021-12-20/2021-12-26,0.0005547852586611,13
AY.25.1,2021-07-12/2021-07-18,0.0001243787661978,19
AY.25.1,2021-07-19/2021-07-25,0.0001278047981998,34
AY.25.1,2021-07-26/2021-08-01,0.0001446706670408,24
AY.25.1,2021-08-02/2021-08-08,0.0001730297007944,64
AY.25.1,2021-08-09/2021-08-15,0.0002238060769247,31
AY.25.1,2021-08-16/2021-08-22,0.0002286060639442,34
AY.25.1,2021-08-23/2021-08-29,0.0002761064193027,39
AY.25.1,2021-08-30/2021-09-05,0.0002854346900094,45
AY.25.1,2021-09-06/2021-09-12,0.0002767196426695,45
AY.25.1,2021-09-13/2021-09-19,0.0003523389339077,43
AY.25.1,2021-09-20/2021-09-26,0.0003267082241036,44
AY.25.1,2021-09-27/2021-10-03,0.0003579587467491,45
AY.25.1,2021-10-04/2021-10-10,0.0003800833183954,70
AY.25.1,2021-10-11/2021-10-17,0.0003977826604318,37
AY.25.1,2021-10-18/2021-10-24,0.0003733000266753,43
AY.25.1,2021-10-25/2021-10-31,0.0004170346866633,34
AY.25.1,2021-11-01/2021-11-07,0.0004904850691611,47
AY.25.1,2021-11-08/2021-11-14,0.0004519715788532,49
AY.25.1,2021-11-15/2021-11-21,0.0004892829232407,54
AY.25.1,2021-11-22/2021-11-28,0.0005056158107888,34
AY.25.1,2021-11-29/2021-12-05,0.0005008787672734,45
AY.25.1,2021-12-06/2021-12-12,0.000509991534459,43
AY.25.1,2021-12-13/2021-12-19,0.000576148594742,35
AY.26,2021-06-21/2021-06-27,0.0002772601107216,11
AY.26,2021-06-28/2021-07-04,0.0002102034674017,15
AY.26,2021-07-05/2021-07-11,0.0002928661257257,34
AY.26,2021-07-12/2021-07-18,0.0003052013771731,30
AY.26,2021-07-19/2021-07-25,0.0003058405687691,52
AY.26,2021-07-26/2021-08-01,0.0003288715079646,77
AY.26,2021-08-02/2021-08-08,0.0003617700457511,98
AY.26,2021-08-09/2021-08-15,0.0003926551670507,64
AY.26,2021-08-16/2021-08-22,0.0004169400917246,61
AY.26,2021-08-23/2021-08-29,0.0004284292798286,54
AY.26,2021-08-30/2021-09-05,0.0004676514326642,60
AY.26,2021-09-06/2021-09-12,0.0004563673626978,56
AY.26,2021-09-13/2021-09-19,0.0005069918021018,43
AY.26,2021-09-20/2021-09-26,0.000450195126708,35
AY.26,2021-09-27/2021-10-03,0.0004942406875323,37
AY.26,2021-10-04/2021-10-10,0.0005381951909056,36
AY.26,2021-10-11/2021-10-17,0.0005543594787898,30
AY.26,2021-10-18/2021-10-24,0.0006048127039331,21
AY.26,2021-10-25/2021-10-31,0.0006042484225566,24
AY.26,2021-11-01/2021-11-07,0.000635387753737,28
AY.26,2021-11-08/2021-11-14,0.0005843895261345,16
AY.26,2021-11-15/2021-11-21,0.0006981548030941,26
AY.26,2021-11-22/2021-11-28,0.0006321091791563,18
AY.26,2021-11-29/2021-12-05,0.0006586207685551,20
AY.26,2021-12-06/2021-12-12,0.0006046841903832,19
AY.3,2021-07-05/2021-07-11,0.0002561395398234,14
AY.3,2021-07-12/2021-07-18,0.0003106340129381,10
AY.3,2021-07-19/2021-07-25,0.000272627527418,21
AY.3,2021-07-26/2021-08-01,0.0003031824922605,37
AY.3,2021-08-02/2021-08-08,0.0003302034603241,55
AY.3,2021-08-09/2021-08-15,0.0003635331474205,41
AY.3,2021-08-16/2021-08-22,0.0003888434674412,30
AY.3,2021-08-23/2021-08-29,0.0004026677767898,43
AY.3,2021-08-30/2021-09-05,0.0003658452493156,47
AY.3,2021-09-06/2021-09-12,0.0004499629791911,69
AY.3,2021-09-13/2021-09-19,0.0004991341924254,41
AY.3,2021-09-20/2021-09-26,0.0004563535920614,41
AY.3,2021-09-27/2021-10-03,0.0004989078212791,46
AY.3,2021-10-04/2021-10-10,0.0005276033534067,40
AY.3,2021-10-11/2021-10-17,0.0005197314061867,43
AY.3,2021-10-18/2021-10-24,0.00052874514687,39
AY.3,2021-10-25/2021-10-31,0.0005720102264968,54
AY.3,2021-11-01/2021-11-07,0.0005985213704666,46
AY.3,2021-11-08/2021-11-14,0.0005786024162106,56
AY.3,2021-11-15/2021-11-21,0.0006499586759092,56
AY.3,2021-11-22/2021-11-28,0.0006625024516206,37
AY.3,2021-11-29/2021-12-05,0.0006439173570793,39
AY.3,2021-12-06/2021-12-12,0.0006164375926607,36
AY.3,2021-12-13/2021-12-19,0.0007170527701403,24
AY.3,2021-12-27/2022-01-02,0.0007736124580588,10
AY.3.1,2021-07-05/2021-07-11,0.0001431980497626,13
AY.3.1,2021-07-12/2021-07-18,0.0001834362477894,17
AY.3.1,2021-07-19/2021-07-25,0.0001920824788326,29
AY.3.1,2021-07-26/2021-08-01,0.0002250910279893,43
AY.3.1,2021-08-02/2021-08-08,0.0002687290782395,69
AY.3.1,2021-08-09/2021-08-15,0.0002600523053212,31
AY.3.1,2021-08-16/2021-08-22,0.0002806194369441,39
AY.3.1,2021-08-23/2021-08-29,0.000298096129072,47
AY.3.1,2021-08-30/2021-09-05,0.0003108911004439,75
AY.3.1,2021-09-06/2021-09-12,0.0003083227104738,60
AY.3.1,2021-09-13/2021-09-19,0.0003518386518944,67
AY.3.1,2021-09-20/2021-09-26,0.000354091756583,46
AY.3.1,2021-09-27/2021-10-03,0.0004207362877755,53
AY.3.1,2021-10-04/2021-10-10,0.0004183325584804,57
AY.3.1,2021-10-11/2021-10-17,0.000421443879322,43
AY.3.1,2021-10-18/2021-10-24,0.0004542285288741,31
AY.3.1,2021-10-25/2021-10-31,0.0004353862434775,31
AY.3.1,2021-11-01/2021-11-07,0.0005031121720181,34
AY.3.1,2021-11-08/2021-11-14,0.0004928849526381,37
AY.3.1,2021-11-15/2021-11-21,0.0005325299275739,33
AY.3.1,2021-11-22/2021-11-28,0.0005243925920781,27
AY.3.1,2021-11-29/2021-12-05,0.0005121320842151,35
AY.3.1,2021-12-06/2021-12-12,0.0004968555417305,30
AY.3.1,2021-12-13/2021-12-19,0.0005633599921798,26
AY.3.1,2021-12-20/2021-12-26,0.0006460282185125,12
AY.33,2021-07-12/2021-07-18,0.0002809082700732,11
AY.33,2021-07-19/2021-07-25,0.000410021387995,23
AY.33,2021-07-26/2021-08-01,0.0004403125661862,21
AY.33,2021-08-02/2021-08-08,0.0003887839498248,31
AY.33,2021-08-09/2021-08-15,0.0004931378193297,44
AY.33,2021-08-16/2021-08-22,0.0005044448912957,56
AY.33,2021-08-23/2021-08-29,0.0005442495121524,59
AY.33,2021-08-30/2021-09-05,0.0005420218977387,45
AY.33,2021-09-06/2021-09-12,0.0005312339964578,51
AY.33,2021-09-13/2021-09-19,0.0005989335488047,37
AY.33,2021-09-20/2021-09-26,0.0006035754923826,40
AY.33,2021-09-27/2021-10-03,0.0005758971551877,20
AY.33,2021-10-04/2021-10-10,0.0006074045544194,30
AY.33,2021-10-11/2021-10-17,0.0006256310484944,44
AY.33,2021-10-18/2021-10-24,0.0006545856293373,28
AY.33,2021-10-25/2021-10-31,0.0005977049370199,41
AY.33,2021-11-01/2021-11-07,0.000606536297427,34
AY.33,2021-11-08/2021-11-14,0.0006523555884881,29
AY.33,2021-11-15/2021-11-21,0.0006880023186079,25
AY.33,2021-11-22/2021-11-28,0.0006650055991687,58
AY.33,2021-11-29/2021-12-05,0.0006734182116304,63
AY.33,2021-12-06/2021-12-12,0.0007902398378731,29
AY.33,2021-12-13/2021-12-19,0.0007567324826462,15
AY.33,2021-12-20/2021-12-26,0.0007725834900365,13
AY.34,2021-07-19/2021-07-25,0.000182813318619,15
AY.34,2021-07-26/2021-08-01,0.0001975197387733,19
AY.34,2021-08-02/2021-08-08,0.0001917310414785,15
AY.34,2021-08-09/2021-08-15,0.0001852550760687,28
AY.34,2021-08-16/2021-08-22,0.0002638688230874,38
AY.34,2021-08-23/2021-08-29,0.0002347644480594,32
AY.34,2021-08-30/2021-09-05,0.0003217634726179,28
AY.34,2021-09-06/2021-09-12,0.0003197422854313,27
AY.34,2021-09-13/2021-09-19,0.0002944264055189,28
AY.34,2021-09-20/2021-09-26,0.0003405970621536,35
AY.34,2021-09-27/2021-10-03,0.000366809535754,38
AY.34,2021-10-04/2021-10-10,0.0003943948681934,40
AY.34,2021-10-11/2021-10-17,0.0003952564906099,31
AY.34,2021-10-18/2021-10-24,0.0004096399145768,31
AY.34,2021-10-25/2021-10-31,0.0004552732196675,39
AY.34,2021-11-01/2021-11-07,0.0004490710439946,43
AY.34,2021-11-08/2021-11-14,0.0004484434918045,47
AY.34,2021-11-15/2021-11-21,0.000430211747757,62
AY.34,2021-11-22/2021-11-28,0.0003796384731557,67
AY.34,2021-11-29/2021-12-05,0.0004287460600492,86
AY.34,2021-12-06/2021-12-12,0.0005220770497983,71
AY.34,2021-12-13/2021-12-19,0.0005339955745638,53
AY.34,2021-12-20/2021-12-26,0.0005805437581513,26
AY.34,2021-12-27/2022-01-02,0.0005052967966388,14
AY.34,2022-01-03/2022-01-09,0.0003884354283979,13
AY.34.1,2021-07-19/2021-07-25,0.0001811919144628,11
AY.34.1,2021-07-26/2021-08-01,0.000172125165486,17
AY.34.1,2021-08-02/2021-08-08,0.0001949159424997,15
AY.34.1,2021-08-09/2021-08-15,0.0002578708193529,10
AY.34.1,2021-08-16/2021-08-22,0.0003138352467851,13
AY.34.1,2021-08-23/2021-08-29,0.0003052293324172,11
AY.34.1,2021-08-30/2021-09-05,0.0003181716120217,21
AY.34.1,2021-09-06/2021-09-12,0.0003553614562543,14
AY.34.1,2021-09-13/2021-09-19,0.000408157315491,13
AY.34.1,2021-09-20/2021-09-26,0.0004598997074668,15
AY.34.1,2021-09-27/2021-10-03,0.0004245445839934,27
AY.34.1,2021-10-04/2021-10-10,0.0004827917960379,26
AY.34.1,2021-10-11/2021-10-17,0.0004576049454489,27
AY.34.1,2021-10-18/2021-10-24,0.0003760141662342,32
AY.34.1,2021-10-25/2021-10-31,0.0005026981877418,30
AY.34.1,2021-11-01/2021-11-07,0.0004868965312852,47
AY.34.1,2021-11-08/2021-11-14,0.0004549904923859,52
AY.34.1,2021-11-15/2021-11-21,0.0004779739323256,74
AY.34.1,2021-11-22/2021-11-28,0.0005722690194332,98
AY.34.1,2021-11-29/2021-12-05,0.0004478637752881,128
AY.34.1,2021-12-06/2021-12-12,0.0004974232482255,117
AY.34.1,2021-12-13/2021-12-19,0.0005149864441574,75
AY.34.1,2021-12-20/2021-12-26,0.0005558332816467,27
AY.34.1,2021-12-27/2022-01-02,0.0005513553652536,13
AY.36,2021-07-19/2021-07-25,0.0002791855281572,12
AY.36,2021-07-26/2021-08-01,0.0003146682208983,15
AY.36,2021-08-02/2021-08-08,0.0003300715603829,22
AY.36,2021-08-09/2021-08-15,0.0003372728517362,27
AY.36,2021-08-16/2021-08-22,0.0003251103298514,32
AY.36,2021-08-23/2021-08-29,0.000341274394045,40
AY.36,2021-08-30/2021-09-05,0.0003576761638353,38
AY.36,2021-09-06/2021-09-12,0.000354156010075,38
AY.36,2021-09-13/2021-09-19,0.0003917255163676,24
AY.36,2021-09-20/2021-09-26,0.0004191040207493,22
AY.36,2021-09-27/2021-10-03,0.0004330580694156,28
AY.36,2021-10-04/2021-10-10,0.0004608449038989,31
AY.36,2021-10-11/2021-10-17,0.000405224366867,33
AY.36,2021-10-18/2021-10-24,0.0004511336062251,48
AY.36,2021-10-25/2021-10-31,0.0003269956613217,35
AY.36,2021-11-01/2021-11-07,0.0003735424701812,39
AY.36,2021-11-08/2021-11-14,0.0004583294771959,43
AY.36,2021-11-15/2021-11-21,0.000401297528676,58
AY.36,2021-11-22/2021-11-28,0.0004477135451986,61
AY.36,2021-11-29/2021-12-05,0.0003173898635892,111
AY.36,2021-12-06/2021-12-12,0.0003155828591403,91
AY.36,2021-12-13/2021-12-19,0.0004336954605085,53
AY.36,2021-12-20/2021-12-26,0.0004544937232535,32
AY.36,2021-12-27/2022-01-02,0.0005127690644194,12
AY.39,2021-07-12/2021-07-18,0.0002860041117072,15
AY.39,2021-07-19/2021-07-25,0.0003145245881072,18
AY.39,2021-07-26/2021-08-01,0.000319323076237,40
AY.39,2021-08-02/2021-08-08,0.0003156547634098,41
AY.39,2021-08-09/2021-08-15,0.0003462518226923,36
AY.39,2021-08-16/2021-08-22,0.0003977773749157,38
AY.39,2021-08-23/2021-08-29,0.000387613436702,30
AY.39,2021-08-30/2021-09-05,0.0004108948106304,34
AY.39,2021-09-06/2021-09-12,0.0004274212109349,51
AY.39,2021-09-13/2021-09-19,0.0004126980266498,33
AY.39,2021-09-20/2021-09-26,0.000456085562843,39
AY.39,2021-09-27/2021-10-03,0.0004672766268592,38
AY.39,2021-10-04/2021-10-10,0.0004896216587828,49
AY.39,2021-10-11/2021-10-17,0.0005490964169639,38
AY.39,2021-10-18/2021-10-24,0.0004813956276626,52
AY.39,2021-10-25/2021-10-31,0.0005448234358967,52
AY.39,2021-11-01/2021-11-07,0.0006118991087054,49
AY.39,2021-11-08/2021-11-14,0.0006430167026949,43
AY.39,2021-11-15/2021-11-21,0.0006189315321044,60
AY.39,2021-11-22/2021-11-28,0.0005870834215816,37
AY.39,2021-11-29/2021-12-05,0.0006817854962374,61
AY.39,2021-12-06/2021-12-12,0.000643675990277,51
AY.39,2021-12-13/2021-12-19,0.0006960004012975,33
AY.39,2021-12-20/2021-12-26,0.0007007406737121,18
AY.39,2021-12-27/2022-01-02,0.0007119315416141,10
AY.39.1,2021-07-12/2021-07-18,0.0001475358561309,17
AY.39.1,2021-07-19/2021-07-25,0.0002301559355642,17
AY.39.1,2021-07-26/2021-08-01,0.0002202523792446,29
AY.39.1,2021-08-02/2021-08-08,0.0001557184296879,44
AY.39.1,2021-08-09/2021-08-15,0.0002405555741341,25
AY.39.1,2021-08-16/2021-08-22,0.0002791855281572,33
AY.39.1,2021-08-23/2021-08-29,0.000272723202872,32
AY.39.1,2021-08-30/2021-09-05,0.0002878422545823,50
AY.39.1,2021-09-06/2021-09-12,0.0003220345887442,63
AY.39.1,2021-09-13/2021-09-19,0.0003113195249674,50
