lineage,time_bin,pi_valid_sites,pi_total_length,n_samples
EG.5.1.4,2023-09-11/2023-09-17,0.00029855036484704306,0.00029855036484704306,62
EG.5.1.4,2023-09-18/2023-09-24,0.0003181141793803598,0.0003181141793803598,61
EG.5.1.4,2023-09-25/2023-10-01,0.00029256554762470177,0.00029256554762470177,60
EG.5.1.4,2023-10-02/2023-10-08,0.000331561653639189,0.000331561653639189,71
EG.5.1.4,2023-10-09/2023-10-15,0.00037184676955644,0.00037184676955644,47
EG.5.1.4,2023-10-16/2023-10-22,0.0003562780160052511,0.0003562780160052511,35
EG.5.1.4,2023-10-23/2023-10-29,0.00036830047274670973,0.00036830047274670973,43
EG.5.1.4,2023-10-30/2023-11-05,0.0003865994673098934,0.0003865994673098934,32
EG.5.1.4,2023-11-06/2023-11-12,0.00042845765682939137,0.00042845765682939137,28
EG.5.1.4,2023-11-13/2023-11-19,0.0004308182664177386,0.0004308182664177386,30
EG.5.1.4,2023-11-20/2023-11-26,0.0004406404236442923,0.0004406404236442923,17
EG.5.1.4,2023-11-27/2023-12-03,0.0004078829240184285,0.0004078829240184285,26
EG.5.1.4,2023-12-04/2023-12-10,0.0004894613796730639,0.0004894613796730639,12
EG.5.1.4,2023-12-11/2023-12-17,0.00047892949106874134,0.00047892949106874134,8
EG.5.1.4,2023-12-18/2023-12-24,0.0004809200542070158,0.0004809200542070158,7
EG.5.1.4,2023-12-25/2023-12-31,0.0006153228773032803,0.0006153228773032803,5
EG.5.1.4,2024-01-01/2024-01-07,0.0005796519858654091,0.0005796519858654091,3
EG.5.1.6,2023-06-05/2023-06-11,0.00010032438216901315,0.00010032438216901315,2
EG.5.1.6,2023-06-12/2023-06-18,0.0003344146072300438,0.0003344146072300438,2
EG.5.1.6,2023-06-26/2023-07-02,6.688292144600876e-05,6.688292144600876e-05,2
EG.5.1.6,2023-07-03/2023-07-09,0.0003009731465070394,0.0003009731465070394,2
EG.5.1.6,2023-07-10/2023-07-16,0.0002541551014948331,0.0002541551014948331,5
EG.5.1.6,2023-07-17/2023-07-23,0.00023767323870992402,0.00023767323870992402,8
EG.5.1.6,2023-07-24/2023-07-30,0.00022071364077182878,0.00022071364077182878,5
EG.5.1.6,2023-07-31/2023-08-06,0.00024551605747472386,0.00024551605747472386,16
EG.5.1.6,2023-08-07/2023-08-13,0.0002587888202355369,0.0002587888202355369,18
EG.5.1.6,2023-08-14/2023-08-20,0.00029398040863181605,0.00029398040863181605,38
EG.5.1.6,2023-08-21/2023-08-27,0.0002595323994981338,0.0002595323994981338,43
EG.5.1.6,2023-08-28/2023-09-03,0.00029524032466881,0.00029524032466881,56
EG.5.1.6,2023-09-04/2023-09-10,0.00033391944017544537,0.00033391944017544537,62
EG.5.1.6,2023-09-11/2023-09-17,0.0003123736444807907,0.0003123736444807907,33
EG.5.1.6,2023-09-18/2023-09-24,0.0003195142197700569,0.0003195142197700569,68
EG.5.1.6,2023-09-25/2023-10-01,0.00032765450447004276,0.00032765450447004276,74
EG.5.1.6,2023-10-02/2023-10-08,0.00037750097646960376,0.00037750097646960376,74
EG.5.1.6,2023-10-09/2023-10-15,0.00039186283637545526,0.00039186283637545526,46
EG.5.1.6,2023-10-16/2023-10-22,0.00042069404328128794,0.00042069404328128794,54
EG.5.1.6,2023-10-23/2023-10-29,0.0004419266336721001,0.0004419266336721001,52
EG.5.1.6,2023-10-30/2023-11-05,0.0004690842733848462,0.0004690842733848462,37
EG.5.1.6,2023-11-06/2023-11-12,0.0004162298933706021,0.0004162298933706021,59
EG.5.1.6,2023-11-13/2023-11-19,0.00046084777102665226,0.00046084777102665226,43
EG.5.1.6,2023-11-20/2023-11-26,0.0005030367418756561,0.0005030367418756561,40
EG.5.1.6,2023-11-27/2023-12-03,0.0004951529069674992,0.0004951529069674992,61
EG.5.1.6,2023-12-04/2023-12-10,0.00046669715952547656,0.00046669715952547656,32
EG.5.1.6,2023-12-11/2023-12-17,0.0005888319946913308,0.0005888319946913308,18
EG.5.1.6,2023-12-18/2023-12-24,0.0006083160950565547,0.0006083160950565547,15
EG.5.1.6,2023-12-25/2023-12-31,0.0006665997837452196,0.0006665997837452196,10
EG.5.1.6,2024-01-01/2024-01-07,0.00044142728154365773,0.00044142728154365773,5
EG.5.1.6,2024-01-08/2024-01-14,0.0005841108472951432,0.0005841108472951432,6
EG.5.1.6,2024-01-15/2024-01-21,0.0006521084840985854,0.0006521084840985854,4
FL.1.5.1,2023-06-26/2023-07-02,0.00011147153574334792,0.00011147153574334792,3
FL.1.5.1,2023-07-03/2023-07-09,0.00014714242718121923,0.00014714242718121923,6
FL.1.5.1,2023-07-10/2023-07-16,0.00017437333091280857,0.00017437333091280857,8
FL.1.5.1,2023-07-17/2023-07-23,0.00018521424400433204,0.00018521424400433204,14
FL.1.5.1,2023-07-24/2023-07-30,0.00018560010701267431,0.00018560010701267431,16
FL.1.5.1,2023-07-31/2023-08-06,0.00020307205859331585,0.00020307205859331585,24
FL.1.5.1,2023-08-07/2023-08-13,0.000253111161715649,0.000253111161715649,28
FL.1.5.1,2023-08-14/2023-08-20,0.0002573154255843017,0.0002573154255843017,44
FL.1.5.1,2023-08-21/2023-08-27,0.0002661329323787935,0.0002661329323787935,65
FL.1.5.1,2023-08-28/2023-09-03,0.0002645960378861972,0.0002645960378861972,70
FL.1.5.1,2023-09-04/2023-09-10,0.00025426815858736,0.00025426815858736,99
FL.1.5.1,2023-09-11/2023-09-17,0.00030836765583460996,0.00030836765583460996,70
FL.1.5.1,2023-09-18/2023-09-24,0.0002814499841924074,0.0002814499841924074,87
FL.1.5.1,2023-09-25/2023-10-01,0.0003059329663265724,0.0003059329663265724,64
FL.1.5.1,2023-10-02/2023-10-08,0.00034129306860077654,0.00034129306860077654,58
FL.1.5.1,2023-10-09/2023-10-15,0.0003844960218393735,0.0003844960218393735,46
FL.1.5.1,2023-10-16/2023-10-22,0.00040843442578157205,0.00040843442578157205,41
FL.1.5.1,2023-10-23/2023-10-29,0.00042883755515382,0.00042883755515382,51
FL.1.5.1,2023-10-30/2023-11-05,0.00045395821969963334,0.00045395821969963334,30
FL.1.5.1,2023-11-06/2023-11-12,0.0004149706382327475,0.0004149706382327475,29
FL.1.5.1,2023-11-13/2023-11-19,0.0004279348826718639,0.0004279348826718639,22
FL.1.5.1,2023-11-20/2023-11-26,0.0004252324451209449,0.0004252324451209449,32
FL.1.5.1,2023-11-27/2023-12-03,0.0005009849306408172,0.0005009849306408172,21
FL.1.5.1,2023-12-04/2023-12-10,0.0004900054034360211,0.0004900054034360211,20
FL.1.5.1,2023-12-11/2023-12-17,0.00048342582192225346,0.00048342582192225346,17
FL.1.5.1,2023-12-18/2023-12-24,0.00047679415970222877,0.00047679415970222877,12
FL.1.5.1,2023-12-25/2023-12-31,0.00041690354368012137,0.00041690354368012137,6
FL.1.5.1,2024-01-01/2024-01-07,0.0008471836716494447,0.0008471836716494447,3
FL.1.5.1,2024-01-15/2024-01-21,0.0005685048322910744,0.0005685048322910744,2
FL.4,2023-01-16/2023-01-22,0.00010032438216901315,0.00010032438216901315,4
FL.4,2023-01-23/2023-01-29,0.00013376584289201749,0.00013376584289201749,5
FL.4,2023-01-30/2023-02-05,0.00011147153574334794,0.00011147153574334794,9
FL.4,2023-02-06/2023-02-12,0.0001957845518692257,0.0001957845518692257,11
FL.4,2023-02-13/2023-02-19,0.00015684240643186876,0.00015684240643186876,19
FL.4,2023-02-20/2023-02-26,0.00020788965042050055,0.00020788965042050055,27
FL.4,2023-02-27/2023-03-05,0.0002180964829761151,0.0002180964829761151,23
FL.4,2023-03-06/2023-03-12,0.00023437976151750688,0.00023437976151750688,22
FL.4,2023-03-13/2023-03-19,0.00024475271978430685,0.00024475271978430685,24
FL.4,2023-03-20/2023-03-26,0.00025812175094855756,0.00025812175094855756,22
FL.4,2023-03-27/2023-04-02,0.00025769596204197457,0.00025769596204197457,17
FL.4,2023-04-03/2023-04-09,0.0002474668093502322,0.0002474668093502322,20
FL.4,2023-04-10/2023-04-16,0.0002731277366711507,0.0002731277366711507,32
FL.4,2023-04-17/2023-04-23,0.0002535726376143727,0.0002535726376143727,37
FL.4,2023-04-24/2023-04-30,0.0002465343070800714,0.0002465343070800714,65
FL.4,2023-05-01/2023-05-07,0.0002708818573447532,0.0002708818573447532,75
FL.4,2023-05-08/2023-05-14,0.00025802845586813674,0.00025802845586813674,55
FL.4,2023-05-15/2023-05-21,0.0002440485840927865,0.0002440485840927865,80
FL.4,2023-05-22/2023-05-28,0.0002555214662481268,0.0002555214662481268,98
FL.4,2023-05-29/2023-06-04,0.00025919574231267236,0.00025919574231267236,79
FL.4,2023-06-05/2023-06-11,0.00032772631508544317,0.00032772631508544317,41
FL.4,2023-06-12/2023-06-18,0.00027905612763319315,0.00027905612763319315,26
FL.4,2023-06-19/2023-06-25,0.00031923949059943615,0.00031923949059943615,35
FL.4,2023-06-26/2023-07-02,0.00037470081137588553,0.00037470081137588553,19
FL.4,2023-07-03/2023-07-09,0.0003818206339692478,0.0003818206339692478,14
FL.4,2023-07-10/2023-07-16,0.00045500654135239156,0.00045500654135239156,22
FL.4,2023-07-17/2023-07-23,0.0005058780967552661,0.0005058780967552661,11
FL.4,2023-07-24/2023-07-30,0.0004751474211060204,0.0004751474211060204,16
FL.4,2023-07-31/2023-08-06,0.00039609552367469606,0.00039609552367469606,10
FL.4,2023-08-07/2023-08-13,0.00044487276537572484,0.00044487276537572484,12
FL.4,2023-08-14/2023-08-20,0.0005527028233780062,0.0005527028233780062,14
FL.4,2023-08-21/2023-08-27,0.0004904747572707309,0.0004904747572707309,4
FL.4,2023-08-28/2023-09-03,0.0006911235216087572,0.0006911235216087572,3
FL.4,2023-09-04/2023-09-10,0.0007580064430547661,0.0007580064430547661,3
FL.4,2023-09-11/2023-09-17,0.00044668236822870144,0.00044668236822870144,8
FL.4,2023-09-18/2023-09-24,0.00035670891437871333,0.00035670891437871333,6
FL.4,2023-09-25/2023-10-01,0.0006019462930140788,0.0006019462930140788,5
FL.4,2023-10-02/2023-10-08,0.0006019462930140787,0.0006019462930140787,3
FL.4,2023-11-06/2023-11-12,0.0001337658428920175,0.0001337658428920175,3
FL.4,2023-11-13/2023-11-19,0.0001828133186190905,0.0001828133186190905,6
FU.1,2023-03-13/2023-03-19,4.458861429733917e-05,4.458861429733917e-05,3
FU.1,2023-03-27/2023-04-02,0.00023409022506103066,0.00023409022506103066,2
FU.1,2023-04-03/2023-04-09,0.0001504865732535197,0.0001504865732535197,4
FU.1,2023-04-10/2023-04-16,0.00017278088040218928,0.00017278088040218928,4
FU.1,2023-04-17/2023-04-23,0.0002693822013971649,0.0002693822013971649,23
FU.1,2023-04-24/2023-04-30,0.00010792471415151403,0.00010792471415151403,33
FU.1,2023-05-01/2023-05-07,8.723530365073317e-05,8.723530365073317e-05,52
FU.1,2023-05-08/2023-05-14,0.00011288768955496934,0.00011288768955496934,58
FU.1,2023-05-15/2023-05-21,0.00012635356036062973,0.00012635356036062973,97
FU.1,2023-05-22/2023-05-28,0.00015781465453814077,0.00015781465453814077,67
FU.1,2023-05-29/2023-06-04,0.00015553259168340694,0.00015553259168340694,101
FU.1,2023-06-05/2023-06-11,0.00022586479910775774,0.00022586479910775774,76
FU.1,2023-06-12/2023-06-18,0.00020529341166066576,0.00020529341166066576,64
FU.1,2023-06-19/2023-06-25,0.0002367250068149642,0.0002367250068149642,66
FU.1,2023-06-26/2023-07-02,0.00024576819547223795,0.00024576819547223795,28
FU.1,2023-07-03/2023-07-09,0.00023593527116988594,0.00023593527116988594,30
FU.1,2023-07-10/2023-07-16,0.00028765276635350594,0.00028765276635350594,35
FU.1,2023-07-17/2023-07-23,0.00026282246047723047,0.00026282246047723047,34
FU.1,2023-07-24/2023-07-30,0.00027515868559805403,0.00027515868559805403,19
FU.1,2023-07-31/2023-08-06,0.00028939168824798997,0.00028939168824798997,22
FU.1,2023-08-07/2023-08-13,0.0003052605132663999,0.0003052605132663999,27
FU.1,2023-08-14/2023-08-20,0.0003743706382237623,0.0003743706382237623,22
FU.1,2023-08-21/2023-08-27,0.00039706777870318236,0.00039706777870318236,23
FU.1,2023-08-28/2023-09-03,0.00035392212598512967,0.00035392212598512967,16
FU.1,2023-09-04/2023-09-10,0.00034168448999591394,0.00034168448999591394,23
FU.1,2023-09-11/2023-09-17,0.0004012975286760525,0.0004012975286760525,14
FU.1,2023-09-18/2023-09-24,0.0004690379234739325,0.0004690379234739325,13
FU.1,2023-09-25/2023-10-01,0.00036339720652331424,0.00036339720652331424,6
FU.1,2023-10-02/2023-10-08,0.0004146741129652542,0.0004146741129652542,5
FU.1,2023-10-09/2023-10-15,0.000423591835824722,0.000423591835824722,3
FU.1,2023-10-16/2023-10-22,0.0003009731465070394,0.0003009731465070394,2
FU.1,2023-10-23/2023-10-29,0.00039572395188888516,0.00039572395188888516,4
FU.1,2023-10-30/2023-11-05,0.0003344146072300438,0.0003344146072300438,2
FU.1,2023-11-06/2023-11-12,0.00022294307148669587,0.00022294307148669587,3
FU.1,2023-11-13/2023-11-19,0.00030989086936650717,0.00030989086936650717,6
FU.1,2023-12-25/2023-12-31,0.0001672073036150219,0.0001672073036150219,2
HK.3,2023-07-10/2023-07-16,0.0003344146072300438,0.0003344146072300438,2
HK.3,2023-07-17/2023-07-23,0.0002006487643380263,0.0002006487643380263,2
HK.3,2023-07-31/2023-08-06,0.0001991624771947816,0.0001991624771947816,10
HK.3,2023-08-07/2023-08-13,0.0001738955957596227,0.0001738955957596227,5
HK.3,2023-08-14/2023-08-20,0.00033897480641954456,0.00033897480641954456,12
HK.3,2023-08-21/2023-08-27,0.0003061667066950814,0.0003061667066950814,33
HK.3,2023-08-28/2023-09-03,0.00030743342869216496,0.00030743342869216496,33
HK.3,2023-09-04/2023-09-10,0.0002904356739853425,0.0002904356739853425,50
HK.3,2023-09-11/2023-09-17,0.00033636992761111394,0.00033636992761111394,61
HK.3,2023-09-18/2023-09-24,0.00030432927876597926,0.00030432927876597926,63
HK.3,2023-09-25/2023-10-01,0.0003251296840175385,0.0003251296840175385,51
HK.3,2023-10-02/2023-10-08,0.00037737759496445913,0.00037737759496445913,64
HK.3,2023-10-09/2023-10-15,0.00037051015213741356,0.00037051015213741356,63
HK.3,2023-10-16/2023-10-22,0.00036266776145070826,0.00036266776145070826,63
HK.3,2023-10-23/2023-10-29,0.0003889819103664613,0.0003889819103664613,54
HK.3,2023-10-30/2023-11-05,0.00037934446092251396,0.00037934446092251396,49
HK.3,2023-11-06/2023-11-12,0.00043141655856099434,0.00043141655856099434,56
HK.3,2023-11-13/2023-11-19,0.00041295163899675855,0.00041295163899675855,62
HK.3,2023-11-20/2023-11-26,0.0004688705120099955,0.0004688705120099955,36
HK.3,2023-11-27/2023-12-03,0.0004350661595249265,0.0004350661595249265,54
HK.3,2023-12-04/2023-12-10,0.00047540202801905635,0.00047540202801905635,43
HK.3,2023-12-11/2023-12-17,0.00047437935503657,0.00047437935503657,41
HK.3,2023-12-18/2023-12-24,0.00046694568849536507,0.00046694568849536507,26
HK.3,2023-12-25/2023-12-31,0.0005420701538147933,0.0005420701538147933,15
HK.3,2024-01-01/2024-01-07,0.0004551754376186703,0.0004551754376186703,9
HK.3,2024-01-08/2024-01-14,0.000618667023375581,0.000618667023375581,8
HK.3,2024-01-15/2024-01-21,0.00044142728154365795,0.00044142728154365795,6
HK.3,2024-01-22/2024-01-28,0.0006019462930140788,0.0006019462930140788,2
HV.1,2023-08-07/2023-08-13,0.0001337658428920175,0.0001337658428920175,2
HV.1,2023-08-14/2023-08-20,8.917722859467835e-05,8.917722859467835e-05,3
HV.1,2023-08-21/2023-08-27,0.0002101238448762109,0.0002101238448762109,16
HV.1,2023-08-28/2023-09-03,0.00015637864014281098,0.00015637864014281098,21
HV.1,2023-09-04/2023-09-10,0.00015801579101864085,0.00015801579101864085,19
HV.1,2023-09-11/2023-09-17,0.00015322912691069696,0.00015322912691069696,28
HV.1,2023-09-18/2023-09-24,0.00019341817823575517,0.00019341817823575517,37
HV.1,2023-09-25/2023-10-01,0.00021231249332190365,0.00021231249332190365,41
HV.1,2023-10-02/2023-10-08,0.0002560198315948918,0.0002560198315948918,38
HV.1,2023-10-09/2023-10-15,0.00024436526846952045,0.00024436526846952045,38
HV.1,2023-10-16/2023-10-22,0.00028865819589158357,0.00028865819589158357,36
HV.1,2023-10-23/2023-10-29,0.00028850125873981303,0.00028850125873981303,46
HV.1,2023-10-30/2023-11-05,0.000322187356787636,0.000322187356787636,70
HV.1,2023-11-06/2023-11-12,0.00032730583900760787,0.00032730583900760787,67
HV.1,2023-11-13/2023-11-19,0.00032432229939036557,0.00032432229939036557,69
HV.1,2023-11-20/2023-11-26,0.000331863020925945,0.000331863020925945,69
HV.1,2023-11-27/2023-12-03,0.0003894112376948993,0.0003894112376948993,106
HV.1,2023-12-04/2023-12-10,0.0004028565711340043,0.0004028565711340043,66
HV.1,2023-12-11/2023-12-17,0.00039015037510171897,0.00039015037510171897,69
HV.1,2023-12-18/2023-12-24,0.0003802417941467522,0.0003802417941467522,54
HV.1,2023-12-25/2023-12-31,0.00035803595647089574,0.00035803595647089574,36
HV.1,2024-01-01/2024-01-07,0.0004058678616415301,0.0004058678616415301,25
HV.1,2024-01-08/2024-01-14,0.00043557502591713194,0.00043557502591713194,16
HV.1,2024-01-15/2024-01-21,0.0003589383450935804,0.0003589383450935804,6
HV.1,2024-01-22/2024-01-28,0.0005306045101383365,0.0005306045101383365,6
HV.1,2024-01-29/2024-02-04,0.0005796519858654091,0.0005796519858654091,3
HV.1,2024-02-05/2024-02-11,0.000267531685784035,0.000267531685784035,2
JD.1.1,2023-08-07/2023-08-13,2.2294307148669587e-05,2.2294307148669587e-05,3
JD.1.1,2023-08-21/2023-08-27,8.917722859467835e-05,8.917722859467835e-05,4
JD.1.1,2023-08-28/2023-09-03,0.00013562370182107337,0.00013562370182107337,9
JD.1.1,2023-09-04/2023-09-10,0.00017749698383748465,0.00017749698383748465,13
JD.1.1,2023-09-11/2023-09-17,0.00014626238874114025,0.00014626238874114025,20
JD.1.1,2023-09-18/2023-09-24,0.0001636685247025344,0.0001636685247025344,28
JD.1.1,2023-09-25/2023-10-01,0.00019779051983178711,0.00019779051983178711,27
JD.1.1,2023-10-02/2023-10-08,0.00022808791159792684,0.00022808791159792684,39
JD.1.1,2023-10-09/2023-10-15,0.00021744019546215675,0.00021744019546215675,44
JD.1.1,2023-10-16/2023-10-22,0.0002391908923026199,0.0002391908923026199,45
JD.1.1,2023-10-23/2023-10-29,0.00025690248075961803,0.00025690248075961803,55
JD.1.1,2023-10-30/2023-11-05,0.00026124569692632786,0.00026124569692632786,57
JD.1.1,2023-11-06/2023-11-12,0.0002848955211594405,0.0002848955211594405,65
JD.1.1,2023-11-13/2023-11-19,0.00026793888774108893,0.00026793888774108893,73
JD.1.1,2023-11-20/2023-11-26,0.0002951161675103546,0.0002951161675103546,60
JD.1.1,2023-11-27/2023-12-03,0.00035112386145539986,0.00035112386145539986,94
JD.1.1,2023-12-04/2023-12-10,0.00030951098358204614,0.00030951098358204614,84
JD.1.1,2023-12-11/2023-12-17,0.0004055396398973976,0.0004055396398973976,81
JD.1.1,2023-12-18/2023-12-24,0.0003861449572072102,0.0003861449572072102,60
JD.1.1,2023-12-25/2023-12-31,0.00035814988788954226,0.00035814988788954226,41
JD.1.1,2024-01-01/2024-01-07,0.00039084226739253793,0.00039084226739253793,30
JD.1.1,2024-01-08/2024-01-14,0.00044429369246277094,0.00044429369246277094,22
JD.1.1,2024-01-15/2024-01-21,0.00048642124688006333,0.00048642124688006333,12
JD.1.1,2024-01-22/2024-01-28,0.0005216867872788683,0.0005216867872788683,5
JD.1.1,2024-01-29/2024-02-04,0.0004681804501220613,0.0004681804501220613,8
JD.1.1,2024-02-05/2024-02-11,0.0004681804501220613,0.0004681804501220613,2
JD.1.1,2024-02-12/2024-02-18,0.000702270675183092,0.000702270675183092,2
JD.1.1,2024-03-04/2024-03-10,0.0005685048322910744,0.0005685048322910744,2
JG.3,2023-08-28/2023-09-03,0.0001337658428920175,0.0001337658428920175,2
JG.3,2023-09-04/2023-09-10,0.0001504865732535197,0.0001504865732535197,4
JG.3,2023-09-11/2023-09-17,0.00020064876433802616,0.00020064876433802616,5
JG.3,2023-09-18/2023-09-24,0.00017749698383748486,0.00017749698383748486,14
JG.3,2023-09-25/2023-10-01,0.00019396047219342533,0.00019396047219342533,21
JG.3,2023-10-02/2023-10-08,0.00016020178022245552,0.00016020178022245552,23
JG.3,2023-10-09/2023-10-15,0.0002729546253607388,0.0002729546253607388,37
JG.3,2023-10-16/2023-10-22,0.00024087931593476156,0.00024087931593476156,48
JG.3,2023-10-23/2023-10-29,0.00026579230632535456,0.00026579230632535456,67
JG.3,2023-10-30/2023-11-05,0.0002943330872384808,0.0002943330872384808,65
JG.3,2023-11-06/2023-11-12,0.0003225287122674051,0.0003225287122674051,74
JG.3,2023-11-13/2023-11-19,0.00029663422280563803,0.00029663422280563803,80
JG.3,2023-11-20/2023-11-26,0.0003066991109028789,0.0003066991109028789,77
JG.3,2023-11-27/2023-12-03,0.00033669896232982257,0.00033669896232982257,95
JG.3,2023-12-04/2023-12-10,0.0003410480023118988,0.0003410480023118988,86
JG.3,2023-12-11/2023-12-17,0.00035134358111985693,0.00035134358111985693,91
JG.3,2023-12-18/2023-12-24,0.0003556855691325438,0.0003556855691325438,61
JG.3,2023-12-25/2023-12-31,0.0003493619267956288,0.0003493619267956288,33
JG.3,2024-01-01/2024-01-07,0.00035701642206352214,0.00035701642206352214,30
JG.3,2024-01-08/2024-01-14,0.00043390295288098175,0.00043390295288098175,16
JG.3,2024-01-15/2024-01-21,0.00041930446906536187,0.00041930446906536187,13
JG.3,2024-01-22/2024-01-28,0.00047877024601767926,0.00047877024601767926,16
JG.3,2024-01-29/2024-02-04,0.00042916541261188917,0.00042916541261188917,9
JG.3,2024-02-05/2024-02-11,0.00048728985624949293,0.00048728985624949293,7
JG.3,2024-02-12/2024-02-18,0.0004904747572707307,0.0004904747572707307,3
JG.3,2024-02-19/2024-02-25,0.000702270675183092,0.000702270675183092,2
JN.1,2023-11-06/2023-11-12,0.0001337658428920175,0.0001337658428920175,3
JN.1,2023-11-13/2023-11-19,0.00015791800896974295,0.00015791800896974295,9
JN.1,2023-11-20/2023-11-26,0.00014947319565585307,0.00014947319565585307,12
JN.1,2023-11-27/2023-12-03,0.00017516313499670445,0.00017516313499670445,32
JN.1,2023-12-04/2023-12-10,0.00014958936333168317,0.00014958936333168317,41
JN.1,2023-12-11/2023-12-17,0.0002120677997068573,0.0002120677997068573,42
JN.1,2023-12-18/2023-12-24,0.0002039266300377213,0.0002039266300377213,75
JN.1,2023-12-25/2023-12-31,0.00020720905089134298,0.00020720905089134298,77
JN.1,2024-01-01/2024-01-07,0.00021373562993751315,0.00021373562993751315,74
JN.1,2024-01-08/2024-01-14,0.00020473293152996686,0.00020473293152996686,85
JN.1,2024-01-15/2024-01-21,0.00023127838357242235,0.00023127838357242235,62
JN.1,2024-01-22/2024-01-28,0.0002348735385554417,0.0002348735385554417,75
JN.1,2024-01-29/2024-02-04,0.00025931060843487725,0.00025931060843487725,74
JN.1,2024-02-05/2024-02-11,0.00027835350000673833,0.00027835350000673833,63
JN.1,2024-02-12/2024-02-18,0.0002782248828779665,0.0002782248828779665,52
JN.1,2024-02-19/2024-02-25,0.0002981580453141031,0.0002981580453141031,53
JN.1,2024-02-26/2024-03-03,0.00031392550713794584,0.00031392550713794584,39
JN.1,2024-03-04/2024-03-10,0.0002829662061177304,0.0002829662061177304,27
JN.1,2024-03-11/2024-03-17,0.00031082957703592456,0.00031082957703592456,20
JN.1,2024-03-18/2024-03-24,0.00031916060760200726,0.00031916060760200726,19
JN.1,2024-03-25/2024-03-31,0.0003176938768685418,0.0003176938768685418,12
JN.1,2024-04-01/2024-04-07,0.0003427749724107949,0.0003427749724107949,8
JN.1,2024-04-08/2024-04-14,0.00045480386583285977,0.00045480386583285977,6
JN.1,2024-04-15/2024-04-21,0.00035352401335747504,0.00035352401335747504,7
JN.1,2024-04-22/2024-04-28,0.00043473898939905693,0.00043473898939905693,2
JN.1,2024-04-29/2024-05-05,0.0004012975286760526,0.0004012975286760526,4
JN.1,2024-05-06/2024-05-12,0.00032326745365570894,0.00032326745365570894,6
JN.1,2024-05-13/2024-05-19,0.0005016219108450657,0.0005016219108450657,2
JN.1,2024-06-17/2024-06-23,0.000702270675183092,0.000702270675183092,2
JN.1,2024-07-22/2024-07-28,0.0005016219108450657,0.0005016219108450657,2
JN.1.1,2023-10-23/2023-10-29,0.00014045413503661832,0.00014045413503661832,6
JN.1.1,2023-10-30/2023-11-05,0.00011147153574334795,0.00011147153574334795,7
JN.1.1,2023-11-06/2023-11-12,0.00014969034799820999,0.00014969034799820999,15
JN.1.1,2023-11-13/2023-11-19,0.000125845496931306,0.000125845496931306,20
JN.1.1,2023-11-20/2023-11-26,0.0001865681492967609,0.0001865681492967609,39
JN.1.1,2023-11-27/2023-12-03,0.0001943509651061694,0.0001943509651061694,68
JN.1.1,2023-12-04/2023-12-10,0.00023136133741997875,0.00023136133741997875,82
JN.1.1,2023-12-11/2023-12-17,0.00023010396846711545,0.00023010396846711545,97
JN.1.1,2023-12-18/2023-12-24,0.00020981298445097964,0.00020981298445097964,111
JN.1.1,2023-12-25/2023-12-31,0.00024551958505496864,0.00024551958505496864,79
JN.1.1,2024-01-01/2024-01-07,0.0002315546940191793,0.0002315546940191793,115
JN.1.1,2024-01-08/2024-01-14,0.00023530363074764294,0.00023530363074764294,53
JN.1.1,2024-01-15/2024-01-21,0.0002371166015970488,0.0002371166015970488,52
JN.1.1,2024-01-22/2024-01-28,0.0002808477425425159,0.0002808477425425159,52
JN.1.1,2024-01-29/2024-02-04,0.0003101932655538963,0.0003101932655538963,48
JN.1.1,2024-02-05/2024-02-11,0.0002892234440908493,0.0002892234440908493,37
JN.1.1,2024-02-12/2024-02-18,0.00025950573521051366,0.00025950573521051366,26
JN.1.1,2024-02-19/2024-02-25,0.0003397364740977906,0.0003397364740977906,31
JN.1.1,2024-02-26/2024-03-03,0.0003442503309721032,0.0003442503309721032,17
JN.1.1,2024-03-04/2024-03-10,0.00040086038539862687,0.00040086038539862687,18
JN.1.1,2024-03-11/2024-03-17,0.0005306045101383365,0.0005306045101383365,6
JN.1.1,2024-03-18/2024-03-24,0.00035670891437871333,0.00035670891437871333,3
JN.1.1,2024-04-01/2024-04-07,0.0003790032215273829,0.0003790032215273829,3
JN.1.1,2024-04-08/2024-04-14,0.0004681804501220613,0.0004681804501220613,2
JN.1.1,2024-04-15/2024-04-21,0.0006019462930140788,0.0006019462930140788,2
JN.1.4,2023-10-30/2023-11-05,4.0129752867605235e-05,4.0129752867605235e-05,5
JN.1.4,2023-11-06/2023-11-12,0.00012038925860281573,0.00012038925860281573,5
JN.1.4,2023-11-13/2023-11-19,8.360365180751095e-05,8.360365180751095e-05,4
JN.1.4,2023-11-20/2023-11-26,7.904345261801041e-05,7.904345261801041e-05,12
JN.1.4,2023-11-27/2023-12-03,0.00013066441709915823,0.00013066441709915823,32
JN.1.4,2023-12-04/2023-12-10,0.00011680041891546909,0.00011680041891546909,41
JN.1.4,2023-12-11/2023-12-17,0.0001398193074248923,0.0001398193074248923,83
JN.1.4,2023-12-18/2023-12-24,0.000157010996171347,0.000157010996171347,58
JN.1.4,2023-12-25/2023-12-31,0.00017472869881623063,0.00017472869881623063,76
JN.1.4,2024-01-01/2024-01-07,0.00018489513862452632,0.00018489513862452632,73
JN.1.4,2024-01-08/2024-01-14,0.0001696539206553977,0.0001696539206553977,72
JN.1.4,2024-01-15/2024-01-21,0.0001973975112121786,0.0001973975112121786,64
